url
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=106360&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=160437&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=193804&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=185285&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=192623&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=193837&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=190711&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=189119&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=14448&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
https://movie.naver.com/movie/bi/mi/pointWriteFormList.nhn?code=188790&type=after&isActualPointWriteExecute=false&isMileageSubscriptionAlready=false&isMileageSubscriptionReject=false
